account_id,customer_id,product,balance,interest_rate,open_date,status
ACC02536,CUST1255,Current Account,249772.11,0.44,2016-01-02,Active
ACC02537,CUST1255,Current Account,235180.81,0.31,2015-07-10,Active
ACC02538,CUST1255,Investment Fund,199178.66,2.46,2016-09-26,Active
ACC02539,CUST1256,Savings Account,121454.15,2.94,2020-09-23,Active
ACC02540,CUST1256,Current Account,141750.12,5.13,2016-09-24,Active
ACC02541,CUST1257,Mortgage,230764.02,1.34,2016-06-19,Active
ACC02542,CUST1257,Current Account,211861.23,4.14,2015-07-10,Active
ACC02543,CUST1257,Investment Fund,112020.96,0.9,2016-03-19,Active
ACC02544,CUST1258,Mortgage,129848.66,5.07,2021-06-23,Active
ACC02545,CUST1258,Mortgage,16662.35,3.97,2015-12-26,Active
ACC02546,CUST1259,Savings Account,220557.15,0.58,2017-12-20,Active
ACC02547,CUST1259,Personal Loan,87477.14,0.92,2015-05-06,Active
ACC02548,CUST1260,Credit Card,123817.2,4.72,2015-12-14,Dormant
ACC02549,CUST1260,Credit Card,195384.94,5.13,2021-08-30,Active
ACC02550,CUST1260,Mortgage,62514.21,0.28,2020-07-26,Dormant
ACC02551,CUST1261,Current Account,12133.7,1.34,2020-02-29,Active
ACC02552,CUST1261,Investment Fund,92052.1,1.42,2015-05-01,Active
ACC02553,CUST1262,Current Account,18257.09,0.54,2020-01-13,Active
ACC02554,CUST1262,Investment Fund,76088.16,1.07,2020-08-06,Active
ACC02555,CUST1263,Personal Loan,9854.53,0.82,2015-06-19,Active
ACC02556,CUST1264,Investment Fund,69474.55,0.74,2020-01-02,Active
ACC02557,CUST1265,Investment Fund,45290.88,0.42,2017-09-10,Active
ACC02558,CUST1265,Investment Fund,208532.15,3.37,2019-10-27,Active
ACC02559,CUST1265,Personal Loan,76268.11,0.85,2019-02-06,Active
ACC02560,CUST1266,Investment Fund,211496.88,2.98,2017-11-13,Active
ACC02561,CUST1267,Savings Account,218978.93,1.54,2020-06-17,Active
ACC02562,CUST1267,Mortgage,146981.21,0.32,2019-01-28,Active
ACC02563,CUST1267,Current Account,240136.34,2.42,2016-08-22,Active
ACC02564,CUST1268,Investment Fund,51532.36,1.2,2017-11-08,Active
ACC02565,CUST1269,Current Account,11508.96,3.21,2021-06-09,Active
ACC02566,CUST1269,Personal Loan,39641.41,2.88,2017-10-13,Active
ACC02567,CUST1269,Mortgage,122555.29,5.47,2015-09-27,Active
ACC02568,CUST1270,Current Account,38589.0,1.53,2021-03-20,Active
ACC02569,CUST1271,Savings Account,203898.23,4.76,2015-11-14,Active
ACC02570,CUST1272,Personal Loan,190430.31,4.8,2021-03-26,Active
ACC02571,CUST1273,Personal Loan,205024.69,2.96,2015-11-20,Active
ACC02572,CUST1273,Mortgage,181249.7,2.13,2018-05-05,Active
ACC02573,CUST1273,Credit Card,60779.0,0.5,2018-12-13,Active
ACC02574,CUST1274,Savings Account,119051.62,1.21,2018-01-28,Active
ACC02575,CUST1275,Investment Fund,6815.65,2.97,2015-04-02,Dormant
ACC02576,CUST1275,Mortgage,49612.77,0.79,2016-09-11,Active
ACC02577,CUST1276,Personal Loan,66598.87,0.58,2020-08-14,Active
ACC02578,CUST1277,Investment Fund,248948.05,0.41,2017-09-08,Active
ACC02579,CUST1278,Savings Account,64823.1,0.31,2015-04-08,Active
ACC02580,CUST1278,Mortgage,188376.15,1.53,2016-01-03,Active
ACC02581,CUST1278,Personal Loan,69119.48,4.6,2021-10-07,Active
ACC02582,CUST1279,Current Account,86019.93,2.84,2021-09-05,Active
ACC02583,CUST1280,Savings Account,101116.53,0.24,2019-07-04,Active
ACC02584,CUST1280,Current Account,47458.32,1.74,2018-12-07,Dormant
ACC02585,CUST1280,Personal Loan,29093.18,3.91,2021-03-04,Active
ACC02586,CUST1281,Personal Loan,24294.09,3.52,2017-09-17,Active
ACC02587,CUST1282,Savings Account,152783.97,5.31,2015-04-18,Active
ACC02588,CUST1283,Investment Fund,226346.29,3.76,2016-12-26,Active
ACC02589,CUST1284,Personal Loan,155676.52,3.81,2019-03-07,Active
ACC02590,CUST1285,Mortgage,110071.95,4.1,2015-03-05,Active
ACC02591,CUST1286,Credit Card,131048.56,1.38,2017-02-27,Active
ACC02592,CUST1287,Credit Card,204416.3,1.34,2015-12-01,Active
ACC02593,CUST1287,Personal Loan,157847.37,1.26,2016-08-08,Active
ACC02594,CUST1287,Savings Account,122899.34,3.39,2016-12-01,Active
ACC02595,CUST1288,Investment Fund,95072.74,2.72,2017-02-08,Active
ACC02596,CUST1288,Personal Loan,199699.94,1.9,2021-09-05,Active
ACC02597,CUST1288,Savings Account,107971.8,0.58,2019-08-16,Active
ACC02598,CUST1289,Savings Account,242584.65,3.41,2015-12-30,Active
ACC02599,CUST1290,Mortgage,178953.14,1.33,2020-02-29,Active
ACC02600,CUST1290,Savings Account,179742.37,2.79,2018-05-07,Active
ACC02601,CUST1290,Current Account,111455.83,4.87,2020-11-05,Active
ACC02602,CUST1291,Investment Fund,94282.83,2.03,2016-08-05,Active
ACC02603,CUST1291,Credit Card,41354.1,0.51,2020-11-20,Active
ACC02604,CUST1292,Personal Loan,45954.33,1.08,2021-06-29,Active
ACC02605,CUST1292,Personal Loan,63497.23,3.98,2021-10-02,Active
ACC02606,CUST1292,Current Account,125157.09,5.42,2019-09-18,Active
ACC02607,CUST1293,Personal Loan,30390.22,3.37,2019-11-04,Active
ACC02608,CUST1293,Investment Fund,161719.12,3.18,2019-04-21,Active
ACC02609,CUST1294,Credit Card,91506.39,3.12,2021-03-04,Active
ACC02610,CUST1295,Personal Loan,1920.44,0.18,2016-01-20,Active
ACC02611,CUST1295,Mortgage,48530.85,0.34,2016-02-19,Active
ACC02612,CUST1295,Personal Loan,143034.83,0.97,2016-05-05,Active
ACC02613,CUST1296,Personal Loan,36768.93,1.4,2018-09-21,Active
ACC02614,CUST1296,Investment Fund,154148.44,4.17,2017-02-03,Active
ACC02615,CUST1297,Investment Fund,71022.29,1.19,2020-02-07,Active
ACC02616,CUST1297,Personal Loan,124403.21,3.96,2018-10-19,Active
ACC02617,CUST1298,Investment Fund,46527.79,0.15,2016-03-21,Active
ACC02618,CUST1298,Personal Loan,65180.03,0.15,2017-10-13,Active
ACC02619,CUST1299,Personal Loan,167791.46,2.26,2015-11-08,Dormant
ACC02620,CUST1300,Investment Fund,219211.23,0.27,2018-12-29,Active
ACC02621,CUST1301,Investment Fund,44776.08,3.33,2019-08-24,Active
ACC02622,CUST1301,Personal Loan,194201.59,2.17,2019-07-10,Active
ACC02623,CUST1301,Current Account,145811.78,1.47,2019-09-03,Active
ACC02624,CUST1302,Investment Fund,190520.35,1.72,2019-11-17,Active
ACC02625,CUST1302,Current Account,79635.73,0.98,2016-05-10,Active
ACC02626,CUST1302,Savings Account,13144.21,2.52,2018-06-13,Dormant
ACC02627,CUST1303,Investment Fund,85469.75,5.34,2017-07-22,Active
ACC02628,CUST1304,Mortgage,233279.29,5.24,2021-01-13,Active
ACC02629,CUST1304,Current Account,73508.63,0.78,2021-08-02,Active
ACC02630,CUST1305,Current Account,158525.17,1.18,2018-11-25,Active
ACC02631,CUST1305,Mortgage,183160.26,0.05,2021-01-25,Active
ACC02632,CUST1305,Savings Account,198888.74,0.02,2015-06-06,Active
ACC02633,CUST1306,Current Account,160515.68,4.71,2019-11-28,Active
ACC02634,CUST1307,Savings Account,107511.62,4.49,2020-04-12,Active
ACC02635,CUST1308,Credit Card,173918.45,1.44,2019-01-25,Active
ACC02636,CUST1308,Current Account,243671.03,2.41,2019-03-07,Active
ACC02637,CUST1309,Current Account,68061.1,0.72,2019-02-17,Active
ACC02638,CUST1309,Investment Fund,90743.87,5.37,2020-09-30,Active
ACC02639,CUST1310,Credit Card,183529.0,2.17,2021-10-31,Active
ACC02640,CUST1310,Personal Loan,184280.34,4.48,2018-11-21,Active
ACC02641,CUST1310,Mortgage,162302.54,2.7,2018-09-06,Active
ACC02642,CUST1311,Mortgage,197867.73,1.01,2018-11-10,Active
ACC02643,CUST1312,Personal Loan,132131.54,5.17,2020-07-04,Active
ACC02644,CUST1312,Current Account,161011.02,3.37,2020-05-20,Dormant
ACC02645,CUST1312,Current Account,43114.42,1.08,2017-10-17,Active
ACC02646,CUST1313,Savings Account,29592.98,2.38,2019-06-17,Active
ACC02647,CUST1313,Savings Account,79316.44,2.46,2018-01-24,Active
ACC02648,CUST1313,Personal Loan,85554.44,4.15,2020-10-30,Active
ACC02649,CUST1314,Personal Loan,245600.33,2.13,2017-11-25,Active
ACC02650,CUST1314,Savings Account,192090.7,3.98,2017-11-11,Active
ACC02651,CUST1315,Savings Account,242834.24,0.23,2015-03-14,Active
ACC02652,CUST1315,Credit Card,23709.38,2.88,2021-08-07,Active
ACC02653,CUST1316,Credit Card,62608.33,5.35,2018-05-09,Dormant
ACC02654,CUST1317,Credit Card,160161.46,1.44,2021-12-21,Active
ACC02655,CUST1317,Savings Account,156432.4,3.74,2019-06-24,Active
ACC02656,CUST1317,Personal Loan,141747.4,3.07,2015-03-19,Active
ACC02657,CUST1318,Savings Account,138291.2,3.76,2018-01-09,Active
ACC02658,CUST1319,Savings Account,196083.8,3.5,2018-03-18,Active
ACC02659,CUST1319,Current Account,33783.42,3.59,2018-05-08,Active
ACC02660,CUST1320,Savings Account,115119.13,4.52,2020-03-01,Dormant
ACC02661,CUST1321,Mortgage,186505.5,2.01,2019-01-26,Active
ACC02662,CUST1321,Personal Loan,69072.47,2.49,2016-06-08,Active
ACC02663,CUST1322,Current Account,30184.14,3.4,2019-11-06,Active
ACC02664,CUST1322,Mortgage,98000.67,0.18,2018-11-07,Active
ACC02665,CUST1323,Savings Account,93373.16,3.88,2021-03-04,Active
ACC02666,CUST1324,Savings Account,23598.93,1.79,2019-03-02,Active
ACC02667,CUST1324,Mortgage,119888.47,2.98,2017-12-23,Dormant
ACC02668,CUST1324,Investment Fund,176690.61,0.27,2018-08-22,Active
ACC02669,CUST1325,Personal Loan,142614.69,2.28,2017-08-14,Active
ACC02670,CUST1325,Savings Account,153592.87,0.49,2019-01-24,Active
ACC02671,CUST1325,Current Account,230296.78,5.3,2021-08-10,Dormant
ACC02672,CUST1326,Mortgage,16032.59,0.58,2021-02-25,Active
ACC02673,CUST1326,Credit Card,76645.3,1.48,2015-03-29,Active
ACC02674,CUST1327,Mortgage,248159.06,3.81,2019-12-29,Active
ACC02675,CUST1327,Investment Fund,133032.11,5.16,2015-06-30,Active
ACC02676,CUST1327,Credit Card,29980.54,0.13,2021-05-30,Active
ACC02677,CUST1328,Personal Loan,54567.45,2.74,2021-05-18,Active
ACC02678,CUST1328,Current Account,202971.24,1.58,2021-06-12,Active
ACC02679,CUST1329,Savings Account,194776.23,2.4,2015-08-15,Active
ACC02680,CUST1329,Investment Fund,213514.58,3.24,2017-08-21,Active
ACC02681,CUST1329,Current Account,24770.43,0.89,2019-02-26,Active
ACC02682,CUST1330,Investment Fund,245187.4,3.99,2018-06-28,Active
ACC02683,CUST1330,Mortgage,234747.1,5.02,2020-08-05,Active
ACC02684,CUST1330,Credit Card,77503.97,2.64,2016-07-26,Active
ACC02685,CUST1331,Personal Loan,220123.14,4.04,2017-12-25,Active
ACC02686,CUST1331,Savings Account,126397.75,4.23,2020-08-03,Active
ACC02687,CUST1331,Current Account,237737.89,3.7,2015-04-11,Active
ACC02688,CUST1332,Credit Card,131804.15,5.3,2016-01-19,Active
ACC02689,CUST1333,Personal Loan,191250.15,4.25,2019-02-18,Active
ACC02690,CUST1334,Investment Fund,33773.46,2.28,2017-02-05,Dormant
ACC02691,CUST1334,Credit Card,28949.98,1.2,2016-10-21,Active
ACC02692,CUST1334,Mortgage,94579.93,4.14,2021-11-16,Active
ACC02693,CUST1335,Savings Account,246550.32,0.51,2015-09-17,Active
ACC02694,CUST1336,Credit Card,230583.86,1.11,2017-09-03,Active
ACC02695,CUST1336,Savings Account,183773.22,3.63,2019-05-07,Active
ACC02696,CUST1337,Current Account,222820.69,2.54,2020-04-16,Active
ACC02697,CUST1338,Credit Card,160029.96,2.01,2018-05-07,Active
ACC02698,CUST1339,Credit Card,180170.45,0.74,2019-12-09,Active
ACC02699,CUST1339,Mortgage,126126.25,0.7,2021-05-26,Active
ACC02700,CUST1340,Credit Card,152313.09,1.63,2015-07-24,Active
ACC02701,CUST1341,Personal Loan,244507.78,5.33,2018-06-28,Active
ACC02702,CUST1341,Current Account,206993.12,2.43,2016-09-07,Active
ACC02703,CUST1341,Credit Card,103153.31,4.93,2016-02-28,Active
ACC02704,CUST1342,Savings Account,140476.89,0.99,2018-04-24,Active
ACC02705,CUST1342,Savings Account,37434.26,2.09,2018-03-14,Active
ACC02706,CUST1343,Mortgage,226187.3,0.68,2021-09-26,Dormant
ACC02707,CUST1343,Mortgage,154066.34,3.71,2019-09-01,Active
ACC02708,CUST1344,Mortgage,68675.37,1.96,2018-08-27,Active
ACC02709,CUST1345,Current Account,133908.19,1.45,2020-08-27,Active
ACC02710,CUST1345,Savings Account,165369.38,0.72,2020-11-28,Active
ACC02711,CUST1345,Credit Card,115117.05,0.24,2015-10-19,Active
ACC02712,CUST1346,Credit Card,174775.51,4.28,2021-12-21,Active
ACC02713,CUST1346,Investment Fund,219792.72,2.31,2015-10-08,Active
ACC02714,CUST1346,Credit Card,132170.11,2.62,2018-04-19,Active
ACC02715,CUST1347,Investment Fund,200495.9,0.21,2019-02-01,Active
ACC02716,CUST1348,Savings Account,237740.81,0.6,2017-06-02,Active
ACC02717,CUST1348,Personal Loan,190678.4,5.39,2019-11-26,Active
ACC02718,CUST1348,Investment Fund,89228.99,5.5,2017-11-15,Active
ACC02719,CUST1349,Savings Account,206155.87,2.5,2019-10-21,Active
ACC02720,CUST1349,Investment Fund,19134.97,5.18,2018-07-16,Active
ACC02721,CUST1349,Personal Loan,116200.75,3.11,2017-07-16,Active
ACC02722,CUST1350,Investment Fund,185529.57,0.14,2016-04-22,Active
ACC02723,CUST1350,Personal Loan,199157.04,3.16,2017-08-11,Active
ACC02724,CUST1351,Personal Loan,69279.92,5.44,2021-02-23,Active
ACC02725,CUST1351,Credit Card,116407.75,3.52,2015-06-05,Dormant
ACC02726,CUST1351,Mortgage,71111.71,1.11,2017-01-01,Active
ACC02727,CUST1352,Personal Loan,194628.31,3.43,2019-02-28,Active
ACC02728,CUST1352,Credit Card,207300.34,4.57,2020-09-02,Active
ACC02729,CUST1353,Current Account,187385.38,4.52,2019-01-15,Active
ACC02730,CUST1353,Mortgage,194891.86,4.63,2017-07-12,Active
ACC02731,CUST1353,Investment Fund,117450.95,4.92,2018-12-17,Active
ACC02732,CUST1354,Mortgage,67649.46,2.97,2016-11-14,Active
ACC02733,CUST1354,Savings Account,185275.85,0.17,2017-05-08,Active
ACC02734,CUST1354,Investment Fund,93719.9,4.37,2018-08-01,Active
ACC02735,CUST1355,Savings Account,85605.86,2.63,2015-04-11,Active
ACC02736,CUST1355,Credit Card,43046.32,4.45,2015-05-13,Active
ACC02737,CUST1355,Mortgage,595.23,2.21,2016-04-05,Active
ACC02738,CUST1356,Investment Fund,179741.46,1.29,2016-08-03,Active
ACC02739,CUST1356,Personal Loan,242540.31,3.32,2021-07-08,Dormant
ACC02740,CUST1356,Current Account,187724.62,5.23,2015-04-28,Active
ACC02741,CUST1357,Savings Account,167045.1,4.71,2019-10-18,Dormant
ACC02742,CUST1358,Credit Card,66242.33,5.16,2021-07-27,Active
ACC02743,CUST1358,Credit Card,229074.3,2.03,2016-09-03,Active
ACC02744,CUST1358,Credit Card,131720.57,1.09,2020-12-28,Dormant
ACC02745,CUST1359,Mortgage,220850.79,3.0,2017-06-18,Active
ACC02746,CUST1360,Investment Fund,141252.98,5.27,2016-06-30,Active
ACC02747,CUST1360,Investment Fund,84317.33,0.83,2017-11-02,Active
ACC02748,CUST1361,Personal Loan,9492.58,1.07,2020-09-10,Active
ACC02749,CUST1361,Current Account,109440.72,4.8,2018-09-09,Active
ACC02750,CUST1361,Investment Fund,168249.43,2.2,2019-06-01,Active
ACC02751,CUST1362,Savings Account,155924.62,1.32,2018-05-14,Active
ACC02752,CUST1362,Savings Account,11398.21,3.43,2017-02-04,Active
ACC02753,CUST1362,Mortgage,100762.18,0.89,2018-10-30,Active
ACC02754,CUST1363,Investment Fund,157823.72,4.92,2018-10-25,Active
ACC02755,CUST1364,Personal Loan,227968.0,3.71,2018-05-03,Active
ACC02756,CUST1365,Investment Fund,41500.49,3.03,2018-08-13,Active
ACC02757,CUST1365,Credit Card,187186.9,3.12,2018-08-13,Active
ACC02758,CUST1366,Current Account,166189.2,1.77,2016-04-06,Active
ACC02759,CUST1366,Mortgage,51485.72,1.4,2020-06-27,Active
ACC02760,CUST1367,Personal Loan,80341.58,1.02,2016-10-23,Active
ACC02761,CUST1367,Personal Loan,92135.12,3.31,2020-07-01,Active
ACC02762,CUST1368,Personal Loan,134674.72,2.35,2017-04-26,Active
ACC02763,CUST1368,Mortgage,23624.69,4.0,2021-06-16,Active
ACC02764,CUST1369,Credit Card,64139.22,4.54,2021-08-27,Active
ACC02765,CUST1369,Current Account,50975.55,0.37,2020-12-21,Active
ACC02766,CUST1369,Current Account,30219.06,0.25,2015-09-15,Dormant
ACC02767,CUST1370,Credit Card,186380.72,0.27,2017-05-07,Active
ACC02768,CUST1371,Investment Fund,72213.51,0.72,2019-01-04,Active
ACC02769,CUST1371,Current Account,200835.09,4.22,2015-07-01,Active
ACC02770,CUST1372,Current Account,113984.04,4.41,2021-07-30,Dormant
ACC02771,CUST1372,Savings Account,75901.19,3.92,2016-05-05,Dormant
ACC02772,CUST1372,Investment Fund,104337.24,4.87,2020-11-10,Active
ACC02773,CUST1373,Savings Account,101920.39,3.06,2018-07-30,Active
ACC02774,CUST1373,Current Account,63305.11,1.13,2020-12-20,Active
ACC02775,CUST1374,Personal Loan,148727.3,0.65,2021-08-29,Active
ACC02776,CUST1375,Investment Fund,189411.53,0.74,2018-07-05,Active
ACC02777,CUST1375,Investment Fund,122771.0,3.43,2017-05-08,Active
ACC02778,CUST1375,Savings Account,89410.63,2.78,2018-02-08,Active
ACC02779,CUST1376,Current Account,134643.79,0.49,2021-06-14,Dormant
ACC02780,CUST1377,Investment Fund,58595.72,2.97,2015-11-30,Active
ACC02781,CUST1378,Personal Loan,89579.84,4.34,2016-07-19,Active
ACC02782,CUST1378,Credit Card,174177.4,3.78,2019-07-12,Active
ACC02783,CUST1378,Savings Account,235594.92,4.02,2019-03-17,Active
ACC02784,CUST1379,Credit Card,76765.56,5.18,2017-07-28,Active
ACC02785,CUST1380,Personal Loan,239437.2,0.7,2015-04-06,Active
ACC02786,CUST1380,Mortgage,63336.1,2.2,2017-12-06,Active
ACC02787,CUST1380,Mortgage,240902.84,0.2,2020-12-25,Active
ACC02788,CUST1381,Current Account,71125.04,0.34,2021-03-31,Active
ACC02789,CUST1381,Investment Fund,191664.76,2.48,2019-04-12,Dormant
ACC02790,CUST1382,Savings Account,105600.74,4.03,2015-07-05,Active
ACC02791,CUST1382,Personal Loan,74041.67,2.59,2020-12-21,Active
ACC02792,CUST1382,Personal Loan,14784.27,2.53,2017-07-06,Active
ACC02793,CUST1383,Current Account,103229.59,4.44,2020-08-23,Active
ACC02794,CUST1384,Current Account,196024.98,1.41,2016-02-14,Active
ACC02795,CUST1384,Savings Account,48715.74,4.52,2019-03-31,Active
ACC02796,CUST1385,Personal Loan,133059.66,0.98,2019-12-29,Active
ACC02797,CUST1385,Current Account,14742.75,2.21,2018-06-17,Active
ACC02798,CUST1385,Investment Fund,164937.67,4.58,2017-07-24,Active
ACC02799,CUST1386,Mortgage,163587.54,5.42,2019-01-23,Active
ACC02800,CUST1386,Investment Fund,112523.16,4.46,2019-07-20,Active
ACC02801,CUST1387,Personal Loan,79037.4,1.74,2016-06-21,Active
ACC02802,CUST1387,Investment Fund,28301.91,4.95,2020-07-04,Active
ACC02803,CUST1387,Investment Fund,184739.96,1.24,2016-05-16,Active
ACC02804,CUST1388,Savings Account,246340.39,1.69,2018-11-15,Active
ACC02805,CUST1389,Mortgage,210471.64,0.48,2021-04-19,Active
ACC02806,CUST1390,Savings Account,184990.52,3.85,2021-08-26,Active
ACC02807,CUST1391,Savings Account,107854.62,4.25,2020-08-04,Active
ACC02808,CUST1391,Credit Card,168798.98,5.07,2016-02-19,Dormant
ACC02809,CUST1392,Mortgage,163036.64,0.9,2021-04-06,Active
ACC02810,CUST1392,Personal Loan,165500.09,2.57,2018-02-12,Active
ACC02811,CUST1392,Personal Loan,85930.99,1.59,2020-10-14,Active
ACC02812,CUST1393,Investment Fund,189716.01,0.4,2017-06-07,Active
ACC02813,CUST1393,Mortgage,83369.53,1.42,2016-04-11,Active
ACC02814,CUST1394,Credit Card,219330.51,2.95,2018-09-28,Active
ACC02815,CUST1394,Investment Fund,214600.09,1.97,2020-11-30,Active
ACC02816,CUST1394,Current Account,45548.77,3.1,2020-04-14,Active
ACC02817,CUST1395,Savings Account,45183.17,0.22,2015-09-27,Active
ACC02818,CUST1396,Credit Card,38183.53,1.54,2019-09-21,Active
ACC02819,CUST1396,Savings Account,204509.08,0.87,2018-09-11,Active
ACC02820,CUST1396,Savings Account,90448.6,0.5,2020-10-06,Active
ACC02821,CUST1397,Investment Fund,7729.54,4.89,2021-12-22,Active
ACC02822,CUST1397,Investment Fund,172640.03,0.53,2016-01-27,Active
ACC02823,CUST1397,Personal Loan,179545.36,3.9,2017-02-20,Active
ACC02824,CUST1398,Mortgage,77817.22,1.96,2016-09-05,Dormant
ACC02825,CUST1398,Current Account,37441.94,1.64,2020-05-23,Active
ACC02826,CUST1398,Investment Fund,80119.04,4.24,2016-10-22,Active
ACC02827,CUST1399,Investment Fund,46488.58,3.83,2018-01-27,Active
ACC02828,CUST1399,Current Account,215671.09,0.64,2019-02-07,Active
ACC02829,CUST1400,Current Account,36555.09,0.66,2016-01-11,Active
ACC02830,CUST1401,Credit Card,170120.67,3.44,2017-02-21,Active
ACC02831,CUST1401,Savings Account,122458.62,2.36,2015-03-28,Active
ACC02832,CUST1401,Investment Fund,42075.67,2.63,2021-06-17,Active
ACC02833,CUST1402,Investment Fund,18877.52,0.07,2017-07-17,Active
ACC02834,CUST1402,Personal Loan,138648.33,1.25,2020-12-15,Dormant
ACC02835,CUST1403,Savings Account,115616.48,5.04,2020-03-31,Active
ACC02836,CUST1403,Mortgage,91808.15,2.57,2017-01-02,Active
ACC02837,CUST1403,Mortgage,72719.02,0.8,2019-06-26,Active
ACC02838,CUST1404,Mortgage,74592.19,2.31,2021-10-14,Active
ACC02839,CUST1405,Credit Card,40432.82,1.46,2021-11-14,Active
ACC02840,CUST1405,Investment Fund,117748.89,3.54,2016-04-02,Active
ACC02841,CUST1406,Investment Fund,150239.92,0.73,2017-12-14,Active
ACC02842,CUST1406,Credit Card,52874.54,1.47,2018-02-17,Active
ACC02843,CUST1407,Investment Fund,222732.32,1.8,2018-09-13,Active
ACC02844,CUST1408,Investment Fund,196338.35,3.28,2018-09-10,Active
ACC02845,CUST1409,Credit Card,236064.67,3.45,2020-09-17,Active
ACC02846,CUST1409,Current Account,125122.35,3.5,2021-05-20,Active
ACC02847,CUST1410,Credit Card,176739.59,5.47,2015-12-03,Active
ACC02848,CUST1411,Savings Account,207504.46,2.25,2018-03-16,Active
ACC02849,CUST1411,Credit Card,212653.16,2.48,2015-12-19,Active
